experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,condition,position_rel,start_color_string,start_sprite_string,target_colors_string,target_sprites_string,start_movement_timeout,middle_movement_timeout,outcome,chosen_color,chosen_sprite,direction,hit_object,moved_from_start_timestamp,reached_middle_timestamp,moved_from_middle_timestamp,start_wait_time,middle_wait_time,current_score,visual_pointer_movement_relpath,collision_pointer_movement_relpath,tablet_pixels_relpath
High,P_180718101428,1,58,5,18,461.2249,463.6,Random,-0.6428571,FFFF00,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,461.7,462.24,463.1,0.5073144,0.4768145,44,High/P_180718101428/S001/visual_pointer_movement_T058.csv,High/P_180718101428/S001/collision_pointer_movement_T058.csv,High/P_180718101428/S001/tablet_pixels_T058.csv
High,P_180718101428,1,59,5,19,465.82,468.34,Random,-0.06428571,FFFF00,SquareTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectPos1,,466.32,467.02,467.79,0.3338287,0.3695403,45,High/P_180718101428/S001/visual_pointer_movement_T059.csv,High/P_180718101428/S001/collision_pointer_movement_T059.csv,High/P_180718101428/S001/tablet_pixels_T059.csv
High,P_180718101428,1,60,5,20,470.6837,473.16,Random,0.7071428,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,471.21,471.7,472.58,0.5958653,0.4574614,46,High/P_180718101428/S001/visual_pointer_movement_T060.csv,High/P_180718101428/S001/collision_pointer_movement_T060.csv,High/P_180718101428/S001/tablet_pixels_T060.csv
High,P_180718101428,1,61,5,21,475.1834,476.1,Random,0.1928571,FFFF00,CircleTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,HitObstacle,,,DetectPos0|DetectNeg1,Obstacle1,475.64,,,0.4208124,,,High/P_180718101428/S001/visual_pointer_movement_T061.csv,High/P_180718101428/S001/collision_pointer_movement_T061.csv,High/P_180718101428/S001/tablet_pixels_T061.csv
High,P_180718101428,1,62,5,22,478.2984,480.89,Random,0,FF00FF,CircleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectPos0|DetectPos1,,478.85,479.53,480.36,0.4264081,0.4391129,47,High/P_180718101428/S001/visual_pointer_movement_T062.csv,High/P_180718101428/S001/collision_pointer_movement_T062.csv,High/P_180718101428/S001/tablet_pixels_T062.csv
High,P_180718101428,1,63,5,23,482.8531,485.39,Random,0.5785714,FF00FF,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,CircleTarget,DetectPos0|DetectNeg1,,483.34,483.95,484.84,0.3076999,0.5489763,48,High/P_180718101428/S001/visual_pointer_movement_T063.csv,High/P_180718101428/S001/collision_pointer_movement_T063.csv,High/P_180718101428/S001/tablet_pixels_T063.csv
High,P_180718101428,1,64,5,24,487.6977,490.04,Random,0.45,FFFF00,TriangleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,488.15,488.84,489.57,0.4615175,0.3406011,49,High/P_180718101428/S001/visual_pointer_movement_T064.csv,High/P_180718101428/S001/collision_pointer_movement_T064.csv,High/P_180718101428/S001/tablet_pixels_T064.csv
High,P_180718101428,1,65,5,25,492.1839,493.3771,Random,0.3857143,FFFF00,SquareTarget,FFFF00|FF00FF|00FFFF,SquareTarget|TriangleTarget|CircleTarget,0.8,1,TimeoutStartMoved,,,DetectPos0|DetectNeg1,VisualPointer,492.57,,,0.5938497,,,High/P_180718101428/S001/visual_pointer_movement_T065.csv,High/P_180718101428/S001/collision_pointer_movement_T065.csv,High/P_180718101428/S001/tablet_pixels_T065.csv
High,P_180718101428,1,66,5,26,495.8455,498.46,Random,0.2571428,00FFFF,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectPos0|DetectNeg1,,496.26,497,497.87,0.509865,0.5460899,50,High/P_180718101428/S001/visual_pointer_movement_T066.csv,High/P_180718101428/S001/collision_pointer_movement_T066.csv,High/P_180718101428/S001/tablet_pixels_T066.csv
High,P_180718101428,1,67,5,27,500.3636,503.15,Random,-0.3857143,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,500.83,501.52,502.34,0.3725788,0.4621851,51,High/P_180718101428/S001/visual_pointer_movement_T067.csv,High/P_180718101428/S001/collision_pointer_movement_T067.csv,High/P_180718101428/S001/tablet_pixels_T067.csv
High,P_180718101428,1,68,5,28,505.3886,507.76,Random,0.06428571,00FFFF,CircleTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectPos1,,505.81,506.51,507.23,0.4025636,0.3389045,52,High/P_180718101428/S001/visual_pointer_movement_T068.csv,High/P_180718101428/S001/collision_pointer_movement_T068.csv,High/P_180718101428/S001/tablet_pixels_T068.csv
High,P_180718101428,1,69,5,29,509.682,512.17,Random,0.1285714,00FFFF,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectPos1,,510.1,510.76,511.59,0.3803831,0.524659,53,High/P_180718101428/S001/visual_pointer_movement_T069.csv,High/P_180718101428/S001/collision_pointer_movement_T069.csv,High/P_180718101428/S001/tablet_pixels_T069.csv
High,P_180718101428,1,70,6,1,514.2102,516.49,NegToPos,-0.9,FFFF00,SquareTarget,FFFF00|00FFFF|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectPos1,,514.64,515.12,515.94,0.3969316,0.4871219,54,High/P_180718101428/S001/visual_pointer_movement_T070.csv,High/P_180718101428/S001/collision_pointer_movement_T070.csv,High/P_180718101428/S001/tablet_pixels_T070.csv
High,P_180718101428,1,71,6,2,518.55,521.02,NegToPos,-0.8357143,FF00FF,CircleTarget,FF00FF|FFFF00|00FFFF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectPos1,,519.01,519.54,520.45,0.5587385,0.5954835,55,High/P_180718101428/S001/visual_pointer_movement_T071.csv,High/P_180718101428/S001/collision_pointer_movement_T071.csv,High/P_180718101428/S001/tablet_pixels_T071.csv
High,P_180718101428,1,72,6,3,522.9819,525.22,NegToPos,-0.7714285,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectPos1,,523.43,523.95,524.74,0.3325369,0.38406,56,High/P_180718101428/S001/visual_pointer_movement_T072.csv,High/P_180718101428/S001/collision_pointer_movement_T072.csv,High/P_180718101428/S001/tablet_pixels_T072.csv
High,P_180718101428,1,73,6,4,527.7081,530.01,NegToPos,-0.7071428,FFFF00,SquareTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,528.07,528.57,529.41,0.4872594,0.5091965,57,High/P_180718101428/S001/visual_pointer_movement_T073.csv,High/P_180718101428/S001/collision_pointer_movement_T073.csv,High/P_180718101428/S001/tablet_pixels_T073.csv
High,P_180718101428,1,74,6,5,532.2141,534.44,NegToPos,-0.6428571,FFFF00,TriangleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,532.6,533.1,533.94,0.3951882,0.3277155,58,High/P_180718101428/S001/visual_pointer_movement_T074.csv,High/P_180718101428/S001/collision_pointer_movement_T074.csv,High/P_180718101428/S001/tablet_pixels_T074.csv
High,P_180718101428,1,75,6,6,537.1874,539.55,NegToPos,-0.5785714,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectNeg0|DetectPos1,,537.59,538.03,538.97,0.5853875,0.4606413,59,High/P_180718101428/S001/visual_pointer_movement_T075.csv,High/P_180718101428/S001/collision_pointer_movement_T075.csv,High/P_180718101428/S001/tablet_pixels_T075.csv
High,P_180718101428,1,76,6,7,542.4711,545.08,NegToPos,-0.5142857,FF00FF,TriangleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,WrongTarget,FFFF00,TriangleTarget,DetectNeg0|DetectPos1,,542.91,543.57,544.43,0.3453628,0.368303,,High/P_180718101428/S001/visual_pointer_movement_T076.csv,High/P_180718101428/S001/collision_pointer_movement_T076.csv,High/P_180718101428/S001/tablet_pixels_T076.csv
High,P_180718101428,1,77,6,8,546.8403,549.22,NegToPos,-0.45,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectPos1,,547.33,548.04,548.68,0.5024557,0.3379101,60,High/P_180718101428/S001/visual_pointer_movement_T077.csv,High/P_180718101428/S001/collision_pointer_movement_T077.csv,High/P_180718101428/S001/tablet_pixels_T077.csv
High,P_180718101428,1,78,6,9,551.4088,553.95,NegToPos,-0.3857143,FF00FF,SquareTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectPos1,,551.87,552.51,553.26,0.354614,0.3689222,61,High/P_180718101428/S001/visual_pointer_movement_T078.csv,High/P_180718101428/S001/collision_pointer_movement_T078.csv,High/P_180718101428/S001/tablet_pixels_T078.csv
High,P_180718101428,1,79,6,10,556.436,559.05,NegToPos,-0.3214286,00FFFF,TriangleTarget,FF00FF|00FFFF|FFFF00,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectPos1,,556.98,557.73,558.49,0.3978195,0.3760659,62,High/P_180718101428/S001/visual_pointer_movement_T079.csv,High/P_180718101428/S001/collision_pointer_movement_T079.csv,High/P_180718101428/S001/tablet_pixels_T079.csv
High,P_180718101428,1,80,6,11,562.1141,564.61,NegToPos,-0.2571428,FF00FF,CircleTarget,FFFF00|00FFFF|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,FF00FF,CircleTarget,DetectNeg0|DetectPos1,,562.62,563.4,563.93,0.3538269,0.3296803,63,High/P_180718101428/S001/visual_pointer_movement_T080.csv,High/P_180718101428/S001/collision_pointer_movement_T080.csv,High/P_180718101428/S001/tablet_pixels_T080.csv
High,P_180718101428,1,81,6,12,567.1984,569.83,NegToPos,-0.1928571,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectNeg0|DetectNeg1,,567.79,568.53,569.2,0.4553995,0.324117,64,High/P_180718101428/S001/visual_pointer_movement_T081.csv,High/P_180718101428/S001/collision_pointer_movement_T081.csv,High/P_180718101428/S001/tablet_pixels_T081.csv
High,P_180718101428,1,82,6,13,572.2072,574.95,NegToPos,-0.1285714,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,TriangleTarget|SquareTarget|CircleTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectNeg1,,572.67,573.45,574.29,0.3571187,0.4938546,65,High/P_180718101428/S001/visual_pointer_movement_T082.csv,High/P_180718101428/S001/collision_pointer_movement_T082.csv,High/P_180718101428/S001/tablet_pixels_T082.csv
High,P_180718101428,1,83,6,14,577.2217,580.05,NegToPos,-0.06428571,FFFF00,CircleTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,SquareTarget,DetectPos0|DetectPos1,,577.76,578.55,579.47,0.4057358,0.5248543,66,High/P_180718101428/S001/visual_pointer_movement_T083.csv,High/P_180718101428/S001/collision_pointer_movement_T083.csv,High/P_180718101428/S001/tablet_pixels_T083.csv
High,P_180718101428,1,84,6,15,582.4614,585.05,NegToPos,0,FFFF00,CircleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectPos1,,582.9,583.56,584.32,0.3405929,0.4628752,67,High/P_180718101428/S001/visual_pointer_movement_T084.csv,High/P_180718101428/S001/collision_pointer_movement_T084.csv,High/P_180718101428/S001/tablet_pixels_T084.csv
High,P_180718101428,1,85,6,16,587.4096,589.87,NegToPos,0.06428571,00FFFF,SquareTarget,FF00FF|00FFFF|FFFF00,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,TriangleTarget,DetectNeg0|DetectNeg1,,587.87,588.5,589.35,0.4591243,0.4990717,68,High/P_180718101428/S001/visual_pointer_movement_T085.csv,High/P_180718101428/S001/collision_pointer_movement_T085.csv,High/P_180718101428/S001/tablet_pixels_T085.csv
High,P_180718101428,1,86,6,17,591.9991,594.59,NegToPos,0.1285714,00FFFF,CircleTarget,FF00FF|FFFF00|00FFFF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectNeg0|DetectNeg1,,592.48,593.03,593.83,0.5669717,0.5595462,69,High/P_180718101428/S001/visual_pointer_movement_T086.csv,High/P_180718101428/S001/collision_pointer_movement_T086.csv,High/P_180718101428/S001/tablet_pixels_T086.csv
High,P_180718101428,1,87,6,18,596.8759,599.53,NegToPos,0.1928571,FF00FF,CircleTarget,00FFFF|FFFF00|FF00FF,CircleTarget|TriangleTarget|SquareTarget,0.8,1,Success,FF00FF,SquareTarget,DetectNeg0|DetectNeg1,,597.28,597.87,598.99,0.5020151,0.5561211,70,High/P_180718101428/S001/visual_pointer_movement_T087.csv,High/P_180718101428/S001/collision_pointer_movement_T087.csv,High/P_180718101428/S001/tablet_pixels_T087.csv
High,P_180718101428,1,88,6,19,601.7709,603.1326,NegToPos,0.2571428,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,TimeoutStartMoved,,,DetectPos0|DetectPos1,VisualPointer,602.33,,,0.3627598,,,High/P_180718101428/S001/visual_pointer_movement_T088.csv,High/P_180718101428/S001/collision_pointer_movement_T088.csv,High/P_180718101428/S001/tablet_pixels_T088.csv
High,P_180718101428,1,89,6,20,605.4515,608.22,NegToPos,0.3214286,FFFF00,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectPos1,,606.01,606.75,607.6,0.3484149,0.4737815,71,High/P_180718101428/S001/visual_pointer_movement_T089.csv,High/P_180718101428/S001/collision_pointer_movement_T089.csv,High/P_180718101428/S001/tablet_pixels_T089.csv
High,P_180718101428,1,90,6,21,611.3242,612.6452,NegToPos,0.3857143,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,TimeoutStartMoved,,,DetectPos0|DetectPos1,VisualPointer,611.84,,,0.4842153,,,High/P_180718101428/S001/visual_pointer_movement_T090.csv,High/P_180718101428/S001/collision_pointer_movement_T090.csv,High/P_180718101428/S001/tablet_pixels_T090.csv
High,P_180718101428,1,91,6,22,614.5847,617.02,NegToPos,0.45,FF00FF,TriangleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FF00FF,TriangleTarget,DetectPos0|DetectNeg1,,615.13,615.78,616.52,0.3238462,0.4260965,72,High/P_180718101428/S001/visual_pointer_movement_T091.csv,High/P_180718101428/S001/collision_pointer_movement_T091.csv,High/P_180718101428/S001/tablet_pixels_T091.csv
High,P_180718101428,1,92,6,23,619.0546,621.72,NegToPos,0.5142857,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,SquareTarget|TriangleTarget|CircleTarget,0.8,1,Success,FFFF00,CircleTarget,DetectPos0|DetectNeg1,,619.53,620.19,621.03,0.307659,0.4688718,73,High/P_180718101428/S001/visual_pointer_movement_T092.csv,High/P_180718101428/S001/collision_pointer_movement_T092.csv,High/P_180718101428/S001/tablet_pixels_T092.csv
High,P_180718101428,1,93,6,24,623.533,625.99,NegToPos,0.5785714,00FFFF,CircleTarget,00FFFF|FFFF00|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,623.94,624.57,625.43,0.3850929,0.5006345,74,High/P_180718101428/S001/visual_pointer_movement_T093.csv,High/P_180718101428/S001/collision_pointer_movement_T093.csv,High/P_180718101428/S001/tablet_pixels_T093.csv
High,P_180718101428,1,94,6,25,627.9003,630.35,NegToPos,0.6428571,00FFFF,TriangleTarget,FFFF00|FF00FF|00FFFF,TriangleTarget|CircleTarget|SquareTarget,0.8,1,Success,00FFFF,SquareTarget,DetectPos0|DetectNeg1,,628.29,628.85,629.68,0.3784589,0.438334,75,High/P_180718101428/S001/visual_pointer_movement_T094.csv,High/P_180718101428/S001/collision_pointer_movement_T094.csv,High/P_180718101428/S001/tablet_pixels_T094.csv
High,P_180718101428,1,95,6,26,632.4357,634.84,NegToPos,0.7071428,00FFFF,TriangleTarget,FFFF00|00FFFF|FF00FF,SquareTarget|CircleTarget|TriangleTarget,0.8,1,Success,00FFFF,CircleTarget,DetectPos0|DetectNeg1,,632.96,633.43,634.16,0.3860658,0.5629044,76,High/P_180718101428/S001/visual_pointer_movement_T095.csv,High/P_180718101428/S001/collision_pointer_movement_T095.csv,High/P_180718101428/S001/tablet_pixels_T095.csv
High,P_180718101428,1,96,6,27,636.9183,639.54,NegToPos,0.7714285,FFFF00,SquareTarget,FF00FF|00FFFF|FFFF00,SquareTarget|CircleTarget|TriangleTarget,0.8,1,WrongTarget,00FFFF,CircleTarget,DetectPos0|DetectNeg1,,637.34,638,639,0.4201236,0.5710304,,High/P_180718101428/S001/visual_pointer_movement_T096.csv,High/P_180718101428/S001/collision_pointer_movement_T096.csv,High/P_180718101428/S001/tablet_pixels_T096.csv
High,P_180718101428,1,97,6,28,640.9492,643.14,NegToPos,0.8357143,FF00FF,TriangleTarget,FFFF00|FF00FF|00FFFF,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FF00FF,SquareTarget,DetectPos0|DetectNeg1,,641.41,641.98,642.74,0.3891449,0.3040082,77,High/P_180718101428/S001/visual_pointer_movement_T097.csv,High/P_180718101428/S001/collision_pointer_movement_T097.csv,High/P_180718101428/S001/tablet_pixels_T097.csv
High,P_180718101428,1,98,6,29,645.0182,647.27,NegToPos,0.9,FFFF00,CircleTarget,00FFFF|FF00FF|FFFF00,CircleTarget|SquareTarget|TriangleTarget,0.8,1,Success,FFFF00,TriangleTarget,DetectPos0|DetectNeg1,,645.45,645.94,646.64,0.5034394,0.4387354,78,High/P_180718101428/S001/visual_pointer_movement_T098.csv,High/P_180718101428/S001/collision_pointer_movement_T098.csv,High/P_180718101428/S001/tablet_pixels_T098.csv
